2443144.500000000, A.D. 1977-Jan-01 00:00:00.0000,  3.718088679288231E+08,  6.528823634463558E+08, -1.101394946909571E+07, -1.151900570182300E+01,  7.083043423766395E+00,  2.289016564027042E-01,
2443145.500000000, A.D. 1977-Jan-02 00:00:00.0000,  3.708132416588254E+08,  6.534935229934493E+08, -1.099416068007386E+07, -1.152782070613224E+01,  7.065345664879840E+00,  2.292170785207963E-01,
2443146.500000000, A.D. 1977-Jan-03 00:00:00.0000,  3.698166928523013E+08,  6.541032235905012E+08, -1.097434420103723E+07, -1.154006428802463E+01,  7.046701478427978E+00,  2.294533811512234E-01,
2443147.500000000, A.D. 1977-Jan-04 00:00:00.0000,  3.688192934515875E+08,  6.547112412049100E+08, -1.095450697756770E+07, -1.154836419589850E+01,  7.028794615982754E+00,  2.297688923057333E-01,
2443148.500000000, A.D. 1977-Jan-05 00:00:00.0000,  3.678210641855133E+08,  6.553177149589641E+08, -1.093464452998546E+07, -1.155771302955500E+01,  7.009642134900855E+00,  2.300146602750082E-01,
2443149.500000000, A.D. 1977-Jan-06 00:00:00.0000,  3.668221399037723E+08,  6.559226885523100E+08, -1.091475348653379E+07, -1.156697765876681E+01,  6.994526023769235E+00,  2.304113407993529E-01,
2443150.500000000, A.D. 1977-Jan-07 00:00:00.0000,  3.658222840535215E+08,  6.565261984670310E+08, -1.089483555742982E+07, -1.157669836844971E+01,  6.975868714203216E+00,  2.306778415900124E-01,
2443151.500000000, A.D. 1977-Jan-08 00:00:00.0000,  3.648216169152617E+08,  6.571282444297804E+08, -1.087488903431523E+07, -1.158777190212466E+01,  6.959597364111254E+00,  2.310049775686407E-01,
2443152.500000000, A.D. 1977-Jan-09 00:00:00.0000,  3.638200336258032E+08,  6.577287335709667E+08, -1.085491911812052E+07, -1.159664879329091E+01,  6.941705630321936E+00,  2.313078557940087E-01,
2443153.500000000, A.D. 1977-Jan-10 00:00:00.0000,  3.628175461456680E+08,  6.583277822286692E+08, -1.083492094549772E+07, -1.160908388774346E+01,  6.923707521454325E+00,  2.315609654995292E-01,
2443154.500000000, A.D. 1977-Jan-11 00:00:00.0000,  3.618141666515720E+08,  6.589251500535730E+08, -1.081490279385492E+07, -1.161748655975999E+01,  6.905365298196624E+00,  2.318574717503612E-01,
2443155.500000000, A.D. 1977-Jan-12 00:00:00.0000,  3.608099499521176E+08,  6.595209678341039E+08, -1.079485991206884E+07, -1.162733527350919E+01,  6.886113676074369E+00,  2.320898194935532E-01,
2443156.500000000, A.D. 1977-Jan-13 00:00:00.0000,  3.598050272926286E+08,  6.601152348872555E+08, -1.077479068507189E+07, -1.163611389775022E+01,  6.870561613564059E+00,  2.324745413214284E-01,
2443157.500000000, A.D. 1977-Jan-14 00:00:00.0000,  3.587991801468977E+08,  6.607080324302998E+08, -1.075469495868355E+07, -1.164619470792423E+01,  6.851526039009055E+00,  2.327192486659917E-01,
2443158.500000000, A.D. 1977-Jan-15 00:00:00.0000,  3.577925361110049E+08,  6.612993163848976E+08, -1.073457242715222E+07, -1.165678717611719E+01,  6.835079673715891E+00,  2.330446876630883E-01,
2443159.500000000, A.D. 1977-Jan-16 00:00:00.0000,  3.567849807597507E+08,  6.618890212200102E+08, -1.071442751731780E+07, -1.166557172410275E+01,  6.816434892563318E+00,  2.333177966933673E-01,
2443160.500000000, A.D. 1977-Jan-17 00:00:00.0000,  3.557765709714401E+08,  6.624772518511037E+08, -1.069425518711916E+07, -1.167759922375791E+01,  6.798625387379375E+00,  2.335797712736696E-01,
2443161.500000000, A.D. 1977-Jan-18 00:00:00.0000,  3.547672742120137E+08,  6.630637796319193E+08, -1.067406388748536E+07, -1.168561664413583E+01,  6.779574721889027E+00,  2.338536626286682E-01,
2443162.500000000, A.D. 1977-Jan-19 00:00:00.0000,  3.537571889344292E+08,  6.636487362016131E+08, -1.065384816231292E+07, -1.169526318731509E+01,  6.760290975832870E+00,  2.340840478263178E-01,
2443163.500000000, A.D. 1977-Jan-20 00:00:00.0000,  3.527464353337754E+08,  6.642321019655704E+08, -1.063360738649464E+07, -1.170299132944161E+01,  6.744388093313948E+00,  2.344663200174968E-01,
2443164.500000000, A.D. 1977-Jan-21 00:00:00.0000,  3.517348186897355E+08,  6.648140182067293E+08, -1.061333894552287E+07, -1.171293145821980E+01,  6.725512704052291E+00,  2.347138005297364E-01,
2443165.500000000, A.D. 1977-Jan-22 00:00:00.0000,  3.507224495829411E+08,  6.653944140470145E+08, -1.059304368667507E+07, -1.172269013144141E+01,  6.709370973771099E+00,  2.350580884778601E-01,
2443166.500000000, A.D. 1977-Jan-23 00:00:00.0000,  3.497091942999094E+08,  6.659732653477216E+08, -1.057272486544338E+07, -1.173140230697017E+01,  6.690687409010538E+00,  2.353252897158975E-01,
2443167.500000000, A.D. 1977-Jan-24 00:00:00.0000,  3.486951281813899E+08,  6.665506590356922E+08, -1.055237785951185E+07, -1.174306246355904E+01,  6.673664272393212E+00,  2.356158791723550E-01,
2443168.500000000, A.D. 1977-Jan-25 00:00:00.0000,  3.476801572947268E+08,  6.671263853285449E+08, -1.053201123523229E+07, -1.175120095028375E+01,  6.654443629219310E+00,  2.358786322633812E-01,
2443169.500000000, A.D. 1977-Jan-26 00:00:00.0000,  3.466644053830596E+08,  6.677005538547496E+08, -1.051161984238514E+07, -1.176113213868554E+01,  6.635537550213239E+00,  2.361152426543547E-01,
